Sample Number (60 samples per second),Pv (l/m),duty (l/m),loopTime (ms)
3123,3.25,-255.0,100.0
3124,3.22,-255.0,90.0
3125,3.19,-255.0,90.0
3126,3.15,-255.0,100.0
3127,3.12,-255.0,83.0
3128,3.09,-255.0,90.0
3129,3.06,-255.0,90.0
3130,3.03,-255.0,90.0
3131,3.0,-255.0,83.0
3132,2.97,-255.0,90.0
3133,2.94,-255.0,90.0
3134,2.91,-255.0,90.0
3135,2.88,-255.0,90.0
3136,2.85,-255.0,100.0
3137,2.83,-255.0,90.0
3138,2.8,-255.0,90.0
3139,2.77,-255.0,100.0
3140,2.75,-255.0,90.0
3141,2.72,-255.0,90.0
3142,2.69,-255.0,83.0
3143,2.67,-255.0,100.0
3144,2.64,-255.0,83.0
3145,2.62,-255.0,90.0
3146,2.59,-255.0,90.0
3147,2.57,-255.0,90.0
3148,2.55,-255.0,83.0
3149,2.52,-255.0,100.0
3150,2.5,-255.0,83.0
3151,2.48,-255.0,90.0
3152,2.45,-255.0,90.0
3153,2.43,-255.0,100.0
3154,2.41,-255.0,90.0
3155,2.39,-255.0,90.0
3156,2.37,-255.0,100.0
3157,2.35,-255.0,90.0
3158,2.32,-255.0,90.0
3159,2.3,-255.0,90.0
3160,2.28,-255.0,90.0
3161,2.26,-255.0,83.0
3162,2.24,-255.0,90.0
3163,2.22,-255.0,90.0
3164,2.21,-255.0,90.0
3165,2.19,-255.0,90.0
3166,2.17,-255.0,100.0
3167,2.15,-255.0,90.0
3168,2.13,-255.0,90.0
3169,2.11,-255.0,100.0
3170,2.09,-255.0,90.0
3171,2.08,-255.0,90.0
3172,2.06,-255.0,90.0
3173,2.04,-255.0,100.0
3174,2.03,-255.0,83.0
3175,2.01,-255.0,90.0
3176,1.99,-255.0,90.0
3177,1.98,-255.0,90.0
3178,1.96,-255.0,83.0
3179,1.94,-255.0,100.0
3180,1.93,-255.0,83.0
3181,1.91,-255.0,90.0
3182,1.9,-255.0,90.0
3183,1.88,-255.0,100.0
3184,1.87,-255.0,90.0
3185,1.85,-255.0,90.0
3186,1.84,-255.0,100.0
3187,1.82,-255.0,90.0
3188,1.81,-255.0,90.0
3189,1.79,-255.0,100.0
3190,1.78,-255.0,90.0
3191,1.77,-255.0,83.0
3192,1.75,-255.0,90.0
3193,1.74,-255.0,90.0
3194,1.73,-255.0,90.0
3195,1.71,-255.0,83.0
3196,1.7,-255.0,100.0
3197,1.69,-255.0,83.0
3198,1.68,-255.0,90.0
3199,1.66,-255.0,100.0
3200,1.65,-255.0,90.0
3201,1.64,-255.0,90.0
3202,1.63,-255.0,90.0
3203,1.61,-255.0,100.0
3204,1.6,-255.0,90.0
3205,1.59,-255.0,90.0
3206,1.58,-255.0,90.0
3207,1.57,-255.0,90.0
3208,1.56,-255.0,83.0
3209,1.54,-255.0,100.0
3210,1.53,-255.0,83.0
3211,1.52,-255.0,90.0
3212,1.51,-255.0,83.0
3213,1.5,-255.0,100.0
3214,1.49,-255.0,90.0
3215,1.48,-255.0,90.0
3216,1.47,-255.0,100.0
3217,1.46,-255.0,90.0
3218,1.45,-255.0,90.0
3219,1.44,-255.0,100.0
3220,1.43,-255.0,90.0
3221,1.42,-255.0,90.0
3222,1.41,-255.0,90.0
3223,1.4,-255.0,83.0
3224,1.39,-255.0,90.0
3225,1.38,-255.0,83.0
3226,1.37,-255.0,100.0
3227,1.36,-255.0,83.0
3228,1.35,-255.0,90.0
3229,1.35,-255.0,100.0
3230,1.34,-255.0,90.0
3231,1.33,-255.0,90.0
3232,1.32,-255.0,90.0
3233,1.31,-255.0,90.0
3234,1.3,-255.0,90.0
3235,1.29,-255.0,90.0
3236,1.29,-255.0,100.0
3237,1.28,-255.0,90.0
3238,1.27,-255.0,83.0
3239,1.26,-255.0,100.0
3240,1.25,-255.0,83.0
3241,1.24,-255.0,90.0
3242,1.24,-255.0,83.0
3243,1.23,-255.0,90.0
3244,1.22,-255.0,83.0
3245,1.21,-255.0,90.0
3246,1.21,-255.0,100.0
3247,1.2,-255.0,90.0
3248,1.19,-255.0,90.0
3249,1.18,-255.0,100.0
3250,1.18,-255.0,90.0
3251,1.17,-255.0,90.0
3252,1.16,-255.0,90.0
3253,1.16,-255.0,83.0
3254,1.15,-255.0,90.0
3255,1.14,-255.0,83.0
3256,1.14,-255.0,100.0
3257,1.13,-255.0,83.0
3258,1.12,-255.0,90.0
3259,1.11,-255.0,90.0
3260,1.11,-255.0,90.0
3261,1.1,-255.0,90.0
3262,1.1,-255.0,90.0
3263,1.09,-255.0,100.0
3264,1.08,-255.0,90.0
3265,1.08,-255.0,90.0
3266,1.07,-255.0,100.0
3267,1.06,-255.0,90.0
3268,1.06,-255.0,83.0
3269,1.05,-255.0,100.0
3270,1.05,-255.0,83.0
3271,1.04,-255.0,90.0
3272,1.03,-255.0,83.0
3273,1.03,-255.0,90.0
3274,1.02,-255.0,83.0
3275,1.02,-255.0,90.0
3276,1.01,-255.0,100.0
3277,1.01,-255.0,90.0
3278,1.0,-255.0,90.0
3279,0.99,-255.0,100.0
3280,0.99,-255.0,90.0
3281,0.98,-255.0,90.0
3282,0.98,-255.0,90.0
3283,0.97,-255.0,90.0
3284,0.97,-255.0,90.0
3285,0.96,-255.0,83.0
3286,0.96,-255.0,100.0
3287,0.95,-255.0,83.0
3288,0.95,-255.0,90.0
3289,0.94,-255.0,90.0
3290,0.94,-255.0,90.0
3291,0.93,-255.0,83.0
3292,0.93,-255.0,90.0
3293,0.92,-255.0,90.0
3294,0.92,-255.0,90.0
3295,0.91,-255.0,90.0
3296,0.91,-255.0,100.0
3297,0.9,-255.0,90.0
3298,0.9,-255.0,90.0
3299,0.89,-255.0,100.0
3300,0.89,-255.0,83.0
3301,0.89,-255.0,90.0
3302,0.88,-255.0,83.0
3303,0.88,-255.0,100.0
3304,0.87,-255.0,83.0
3305,0.87,-255.0,90.0
3306,0.86,-255.0,90.0
3307,0.86,-255.0,90.0
3308,0.85,-255.0,90.0
3309,0.85,-255.0,100.0
3310,0.85,-255.0,90.0
3311,0.84,-255.0,90.0
3312,0.84,-255.0,90.0
3313,0.83,-255.0,100.0
3314,0.83,-255.0,90.0
3315,0.83,-255.0,83.0
3316,0.82,-255.0,100.0
3317,0.82,-255.0,83.0
3318,0.81,-255.0,90.0
3319,0.81,-255.0,90.0
3320,0.81,-255.0,90.0
3321,0.8,-255.0,83.0
3322,0.8,-255.0,90.0
3323,0.79,-255.0,100.0
3324,0.79,-255.0,90.0
3325,0.79,-255.0,90.0
3326,0.78,-255.0,100.0
3327,0.78,-255.0,90.0
3328,0.78,-255.0,90.0
3329,0.77,-255.0,100.0
3330,0.77,-255.0,90.0
3331,0.76,-255.0,90.0
3332,0.76,-255.0,83.0
3333,0.76,-255.0,90.0
3334,0.75,-255.0,83.0
3335,0.75,-255.0,90.0
3336,0.75,-255.0,90.0
3337,0.74,-255.0,90.0
3338,0.74,-255.0,90.0
3339,0.74,-255.0,100.0
3340,0.73,-255.0,90.0
3341,0.73,-255.0,90.0
3342,0.73,-255.0,90.0
3343,0.72,-255.0,100.0
3344,0.72,-255.0,90.0
3345,0.72,-255.0,90.0
3346,0.71,-255.0,100.0
3347,0.71,-255.0,83.0
3348,0.71,-255.0,90.0
3349,0.71,-255.0,90.0
3350,0.7,-255.0,90.0
3351,0.7,-255.0,83.0
3352,0.7,-255.0,90.0
3353,0.69,-255.0,90.0
3354,0.69,-255.0,90.0
3355,0.69,-255.0,90.0
3356,0.68,-255.0,100.0
3357,0.68,-255.0,90.0
3358,0.68,-255.0,90.0
3359,0.68,-255.0,100.0
3360,0.67,-255.0,90.0
3361,0.67,-255.0,90.0
3362,0.67,-255.0,83.0
3363,0.66,-255.0,100.0
3364,0.66,-255.0,83.0
3365,0.66,-255.0,90.0
3366,0.66,-255.0,90.0
3367,0.65,-255.0,90.0
3368,0.65,-255.0,83.0
3369,0.65,-255.0,100.0
3370,0.64,-255.0,90.0
3371,0.64,-255.0,90.0
3372,0.64,-255.0,90.0
3373,0.64,-255.0,100.0
3374,0.63,-255.0,90.0
3375,0.63,-255.0,90.0
3376,0.63,-255.0,100.0
3377,0.63,-255.0,90.0
3378,0.62,-255.0,90.0
3379,0.62,-255.0,90.0
3380,0.62,-255.0,90.0
3381,0.62,-255.0,83.0
3382,0.61,-255.0,90.0
3383,0.61,-255.0,90.0
3384,0.61,-255.0,90.0
3385,0.61,-255.0,90.0
3386,0.6,-255.0,100.0
3387,0.6,-255.0,90.0
3388,0.6,-255.0,90.0
3389,0.6,-255.0,100.0
3390,0.59,-255.0,90.0
3391,0.59,-255.0,90.0
3392,0.59,-255.0,90.0
3393,0.59,-255.0,90.0
3394,0.59,-255.0,83.0
3395,0.58,-255.0,90.0
3396,0.58,-255.0,90.0
3397,0.58,-255.0,90.0
3398,0.58,-255.0,83.0
3399,0.57,-255.0,100.0
3400,0.57,255.0,83.0
3401,0.57,255.0,90.0
3402,0.57,255.0,90.0
3403,0.57,255.0,100.0
3404,0.56,255.0,90.0
3405,0.56,255.0,83.0
3406,0.56,255.0,100.0
3407,0.56,255.0,83.0
3408,0.56,255.0,90.0
3409,0.55,255.0,90.0
3410,0.55,255.0,100.0
3411,0.55,255.0,90.0
3412,0.55,255.0,90.0
3413,0.55,255.0,100.0
3414,0.54,255.0,83.0
3415,0.54,255.0,90.0
3416,0.54,255.0,83.0
3417,0.54,255.0,100.0
3418,0.54,255.0,83.0
3419,0.53,255.0,90.0
3420,0.53,255.0,100.0
3421,0.53,255.0,90.0
3422,0.53,255.0,90.0
3423,0.53,255.0,83.0
3424,0.52,255.0,100.0
3425,0.52,255.0,83.0
3426,0.52,255.0,90.0
3427,0.52,255.0,100.0
3428,0.52,255.0,90.0
3429,0.51,255.0,90.0
3430,0.51,255.0,90.0
3431,0.51,255.0,100.0
3432,0.51,255.0,90.0
3433,0.51,255.0,90.0
3434,0.51,255.0,90.0
3435,0.5,255.0,90.0
3436,0.5,255.0,83.0
3437,0.5,255.0,90.0
3438,0.5,255.0,100.0
3439,0.5,255.0,90.0
3440,0.5,255.0,90.0
3441,0.49,255.0,90.0
3442,0.49,255.0,90.0
3443,0.49,255.0,83.0
3444,0.49,255.0,90.0
3445,0.49,255.0,100.0
3446,0.49,255.0,90.0
3447,0.48,255.0,90.0
3448,0.48,255.0,100.0
3449,0.48,255.0,90.0
3450,0.48,255.0,83.0
3451,0.48,255.0,90.0
3452,0.48,255.0,90.0
3453,0.47,255.0,90.0
3454,0.47,255.0,90.0
3455,0.47,255.0,90.0
3456,0.47,255.0,90.0
3457,0.47,255.0,90.0
3458,0.47,255.0,90.0
3459,0.46,255.0,90.0
3460,0.46,255.0,90.0
3461,0.46,255.0,83.0
3462,0.46,255.0,90.0
3463,0.46,255.0,100.0
3464,0.46,255.0,90.0
3465,0.46,255.0,90.0
3466,0.45,255.0,100.0
3467,0.45,255.0,90.0
3468,0.45,255.0,83.0
3469,0.45,255.0,90.0
3470,0.45,255.0,90.0
3471,0.45,255.0,90.0
3472,0.45,255.0,90.0
3473,0.44,255.0,100.0
3474,0.44,255.0,90.0
3475,0.44,255.0,90.0
3476,0.44,255.0,90.0
3477,0.44,255.0,90.0
3478,0.44,255.0,90.0
3479,0.44,255.0,83.0
3480,0.43,255.0,100.0
3481,0.43,255.0,90.0
3482,0.43,255.0,90.0
3483,0.43,255.0,90.0
3484,0.43,255.0,90.0
3485,0.43,255.0,90.0
3486,0.43,255.0,83.0
3487,0.43,255.0,100.0
3488,0.42,255.0,83.0
3489,0.42,255.0,90.0
3490,0.42,255.0,90.0
3491,0.42,255.0,100.0
3492,0.42,255.0,90.0
3493,0.42,255.0,83.0
3494,0.42,255.0,100.0
3495,0.41,255.0,83.0
3496,0.41,255.0,90.0
3497,0.41,255.0,83.0
3498,0.41,255.0,100.0
3499,0.41,255.0,90.0
3500,0.41,255.0,90.0
3501,0.41,255.0,100.0
3502,0.41,255.0,90.0
3503,0.41,255.0,90.0
3504,0.4,255.0,83.0
3505,0.4,255.0,100.0
3506,0.4,255.0,83.0
3507,0.4,255.0,90.0
3508,0.4,255.0,100.0
3509,0.4,255.0,90.0
3510,0.4,255.0,90.0
3511,0.4,255.0,83.0
3512,0.39,255.0,100.0
3513,0.39,255.0,83.0
3514,0.39,255.0,90.0
3515,0.39,255.0,90.0
3516,0.39,255.0,90.0
3517,0.39,255.0,90.0
3518,0.39,255.0,90.0
3519,0.39,255.0,100.0
3520,0.39,255.0,90.0
3521,0.38,255.0,90.0
3522,0.38,255.0,90.0
3523,0.38,255.0,90.0
3524,0.38,255.0,83.0
3525,0.38,255.0,90.0
3526,0.38,255.0,100.0
3527,0.38,255.0,90.0
3528,0.38,255.0,90.0
3529,0.38,255.0,90.0
3530,0.37,255.0,90.0
3531,0.37,255.0,83.0
3532,0.37,255.0,90.0
3533,0.37,255.0,100.0
3534,0.37,255.0,90.0
3535,0.37,255.0,90.0
3536,0.37,255.0,100.0
3537,0.37,255.0,90.0
3538,0.37,255.0,83.0
3539,0.37,255.0,90.0
3540,0.36,255.0,90.0
3541,0.36,255.0,90.0
3542,0.36,255.0,90.0
3543,0.36,255.0,90.0
3544,0.36,255.0,90.0
3545,0.36,255.0,90.0
3546,0.36,255.0,90.0
3547,0.36,255.0,90.0
3548,0.36,255.0,90.0
3549,0.36,255.0,83.0
3550,0.35,255.0,90.0
3551,0.35,255.0,100.0
3552,0.35,255.0,90.0
3553,0.35,255.0,90.0
3554,0.35,255.0,100.0
3555,0.35,255.0,90.0
3556,0.35,255.0,83.0
3557,0.35,255.0,90.0
3558,0.35,255.0,90.0
3559,0.35,255.0,90.0
3560,0.35,255.0,90.0
3561,0.34,255.0,100.0
3562,0.34,255.0,90.0
3563,0.34,255.0,90.0
3564,0.34,255.0,90.0
3565,0.34,255.0,90.0
3566,0.34,255.0,90.0
3567,0.34,255.0,83.0
3568,0.34,255.0,100.0
3569,0.34,255.0,90.0
3570,0.34,255.0,90.0
3571,0.34,255.0,90.0
3572,0.33,255.0,90.0
3573,0.33,255.0,90.0
3574,0.33,255.0,83.0
3575,0.33,255.0,100.0
3576,0.33,255.0,83.0
3577,0.33,255.0,90.0
3578,0.33,255.0,90.0
3579,0.33,255.0,100.0
3580,0.33,255.0,90.0
3581,0.33,255.0,83.0
3582,0.33,255.0,100.0
3583,0.33,255.0,83.0
3584,0.32,255.0,90.0
3585,0.32,255.0,83.0
3586,0.32,255.0,100.0
3587,0.32,255.0,90.0
3588,0.32,255.0,90.0
3589,0.32,255.0,100.0
3590,0.32,255.0,90.0
3591,0.32,255.0,90.0
3592,0.32,255.0,83.0
3593,0.32,255.0,100.0
3594,0.32,255.0,83.0
3595,0.32,255.0,90.0
3596,0.31,255.0,100.0
3597,0.31,255.0,90.0
3598,0.31,255.0,90.0
3599,0.31,255.0,83.0
3600,0.31,255.0,100.0
3601,0.31,255.0,83.0
3602,0.31,255.0,90.0
3603,0.31,255.0,90.0
3604,0.31,255.0,90.0
3605,0.31,255.0,90.0
3606,0.31,255.0,90.0
3607,0.31,255.0,100.0
3608,0.31,255.0,90.0
3609,0.31,255.0,90.0
3610,0.3,255.0,90.0
3611,0.3,255.0,90.0
3612,0.3,255.0,83.0
3613,0.3,255.0,90.0
3614,0.3,255.0,100.0
3615,0.3,255.0,90.0
3616,0.3,255.0,90.0
3617,0.3,255.0,90.0
3618,0.3,255.0,90.0
3619,0.3,255.0,83.0
3620,0.3,255.0,90.0
3621,0.3,255.0,100.0
3622,0.3,255.0,90.0
3623,0.3,255.0,90.0
3624,0.29,255.0,100.0
3625,0.29,255.0,90.0
3626,0.29,255.0,83.0
3627,0.29,255.0,90.0
3628,0.29,255.0,90.0
3629,0.29,255.0,90.0
3630,0.29,255.0,90.0
3631,0.29,255.0,90.0
3632,0.29,255.0,90.0
3633,0.29,255.0,90.0
3634,0.29,255.0,90.0
3635,0.29,255.0,90.0
3636,0.29,255.0,90.0
3637,0.29,255.0,83.0
3638,0.28,255.0,90.0
3639,0.28,255.0,100.0
3640,0.28,255.0,90.0
3641,0.28,255.0,90.0
3642,0.28,255.0,100.0
3643,0.28,255.0,90.0
3644,0.28,255.0,83.0
3645,0.28,255.0,90.0
3646,0.28,255.0,90.0
3647,0.28,255.0,90.0
3648,0.28,255.0,90.0
3649,0.28,255.0,100.0
3650,0.28,255.0,90.0
3651,0.28,255.0,90.0
3652,0.28,255.0,90.0
3653,0.28,255.0,90.0
3654,0.27,255.0,90.0
3655,0.27,255.0,83.0
3656,0.27,255.0,100.0
3657,0.27,255.0,90.0
3658,0.27,255.0,90.0
3659,0.27,255.0,90.0
3660,0.27,255.0,90.0
3661,0.27,255.0,90.0
3662,0.27,255.0,83.0
3663,0.27,255.0,100.0
3664,0.27,255.0,83.0
3665,0.27,255.0,90.0
3666,0.27,255.0,90.0
3667,0.27,255.0,100.0
3668,0.27,255.0,90.0
3669,0.3,255.0,83.0
3670,0.3,255.0,100.0
3671,0.29,255.0,83.0
3672,0.29,255.0,90.0
3673,0.29,255.0,83.0
3674,0.29,255.0,100.0
3675,0.29,255.0,90.0
3676,0.29,255.0,90.0
3677,0.29,255.0,100.0
3678,0.29,255.0,90.0
3679,0.29,255.0,90.0
3680,0.29,255.0,83.0
3681,0.29,255.0,100.0
3682,0.29,255.0,83.0
3683,0.29,255.0,90.0
3684,0.29,255.0,100.0
3685,0.29,255.0,90.0
3686,0.28,255.0,90.0
3687,0.28,255.0,83.0
3688,0.28,255.0,100.0
3689,0.28,255.0,83.0
3690,0.28,255.0,90.0
3691,0.28,255.0,90.0
3692,0.28,255.0,90.0
3693,0.31,255.0,90.0
3694,0.31,255.0,90.0
3695,0.31,255.0,100.0
3696,0.31,255.0,90.0
3697,0.31,255.0,90.0
3698,0.31,255.0,90.0
3699,0.31,255.0,90.0
3700,0.31,255.0,83.0
3701,0.3,255.0,90.0
3702,0.3,255.0,100.0
3703,0.33,255.0,90.0
3704,0.33,255.0,90.0
3705,0.33,255.0,90.0
3706,0.33,255.0,90.0
3707,0.33,255.0,83.0
3708,0.33,255.0,90.0
3709,0.35,255.0,100.0
3710,0.35,255.0,90.0
3711,0.38,255.0,90.0
3712,0.38,255.0,100.0
3713,0.38,255.0,90.0
3714,0.41,255.0,83.0
3715,0.41,255.0,90.0
3716,0.41,255.0,90.0
3717,0.44,255.0,90.0
3718,0.44,255.0,90.0
3719,0.44,255.0,90.0
3720,0.44,255.0,90.0
3721,0.47,255.0,90.0
3722,0.47,255.0,90.0
3723,0.47,255.0,90.0
3724,0.49,255.0,90.0
3725,0.49,255.0,83.0
3726,0.49,255.0,90.0
3727,0.52,255.0,90.0
3728,0.52,255.0,90.0
3729,0.52,255.0,90.0
3730,0.55,255.0,100.0
3731,0.55,255.0,90.0
3732,0.55,255.0,83.0
3733,0.55,255.0,90.0
3734,0.58,255.0,90.0
3735,0.58,255.0,90.0
3736,0.58,255.0,90.0
3737,0.61,255.0,100.0
3738,0.61,255.0,90.0
3739,0.61,255.0,83.0
3740,0.64,255.0,90.0
3741,0.64,255.0,90.0
3742,0.64,255.0,90.0
3743,0.67,255.0,83.0
3744,0.67,255.0,100.0
3745,0.67,255.0,90.0
3746,0.7,255.0,90.0
3747,0.7,255.0,90.0
3748,0.7,255.0,90.0
3749,0.73,255.0,90.0
3750,0.73,255.0,83.0
3751,0.73,255.0,100.0
3752,0.76,255.0,83.0
3753,0.76,255.0,90.0
3754,0.8,255.0,90.0
3755,0.8,255.0,100.0
3756,0.8,255.0,90.0
3757,0.83,255.0,83.0
3758,0.83,255.0,100.0
3759,0.87,255.0,83.0
3760,0.87,255.0,90.0
3761,0.86,255.0,90.0
3762,0.9,255.0,100.0
3763,0.9,255.0,90.0
3764,0.93,255.0,90.0
3765,0.93,255.0,100.0
3766,0.97,255.0,83.0
3767,0.97,255.0,90.0
3768,1.01,255.0,83.0
3769,1.0,255.0,100.0
3770,1.04,255.0,83.0
3771,1.04,255.0,90.0
3772,1.08,255.0,100.0
3773,1.08,255.0,90.0
3774,1.08,255.0,90.0
3775,1.12,255.0,83.0
3776,1.12,255.0,100.0
3777,1.16,255.0,83.0
3778,1.16,255.0,90.0
3779,1.2,255.0,100.0
3780,1.2,255.0,90.0
3781,1.24,255.0,90.0
3782,1.24,255.0,90.0
3783,1.28,255.0,100.0
3784,1.28,255.0,90.0
3785,1.33,255.0,90.0
3786,1.32,255.0,90.0
3787,1.36,255.0,90.0
3788,1.36,255.0,83.0
3789,1.41,255.0,90.0
3790,1.4,255.0,100.0
3791,1.45,255.0,90.0
3792,1.44,255.0,90.0
3793,1.49,255.0,90.0
3794,1.48,255.0,90.0
3795,1.54,255.0,83.0
3796,1.58,255.0,90.0
3797,1.58,255.0,100.0
3798,1.63,255.0,90.0
3799,1.62,255.0,90.0
3800,1.67,255.0,100.0
3801,1.72,255.0,90.0
3802,1.71,255.0,83.0
3803,1.76,255.0,90.0
3804,1.75,255.0,90.0
3805,1.81,255.0,90.0
3806,1.86,255.0,90.0
3807,1.85,255.0,90.0
3808,1.91,255.0,90.0
3809,1.9,255.0,90.0
3810,1.96,255.0,90.0
3811,2.02,255.0,90.0
3812,2.0,255.0,90.0
3813,2.06,255.0,83.0
3814,2.05,255.0,90.0
3815,2.11,255.0,90.0
3816,2.17,255.0,90.0
3817,2.16,255.0,90.0
3818,2.22,255.0,100.0
3819,2.21,255.0,90.0
3820,2.27,255.0,83.0
3821,2.33,255.0,90.0
3822,2.32,255.0,90.0
3823,2.38,255.0,90.0
3824,2.36,255.0,90.0
3825,2.42,255.0,100.0
3826,2.41,255.0,90.0
3827,2.47,255.0,83.0
3828,2.54,255.0,90.0
3829,2.52,255.0,90.0
3830,2.58,255.0,90.0
3831,2.57,255.0,83.0
3832,2.63,255.0,100.0
3833,2.61,255.0,90.0
3834,2.68,255.0,90.0
3835,2.75,255.0,90.0
3836,2.73,255.0,90.0
3837,2.79,255.0,90.0
3838,2.78,255.0,83.0
3839,2.84,255.0,100.0
3840,2.82,255.0,83.0
3841,2.89,255.0,90.0
3842,2.87,255.0,90.0
3843,2.93,255.0,100.0
3844,3.0,255.0,90.0
3845,2.98,255.0,83.0
3846,3.05,255.0,100.0
3847,3.03,255.0,83.0
3848,3.09,255.0,90.0
3849,3.17,255.0,90.0
3850,3.14,255.0,100.0
3851,3.21,255.0,90.0
3852,3.19,255.0,90.0
3853,3.26,255.0,100.0
3854,3.24,255.0,83.0
3855,3.31,255.0,90.0
3856,3.39,255.0,83.0
3857,3.36,255.0,100.0
3858,3.43,255.0,83.0
3859,3.41,255.0,90.0
3860,3.48,255.0,100.0
3861,3.46,255.0,90.0
3862,3.53,255.0,90.0
3863,3.51,255.0,83.0
3864,3.58,255.0,100.0
3865,3.65,255.0,83.0
3866,3.62,255.0,90.0
3867,3.7,255.0,100.0
3868,3.67,255.0,90.0
3869,3.75,255.0,90.0
3870,3.72,255.0,90.0
3871,3.79,255.0,100.0
3872,3.86,255.0,90.0
3873,3.83,255.0,90.0
3874,3.91,255.0,90.0
3875,3.88,255.0,90.0
3876,3.96,-255.0,83.0
3877,3.93,-255.0,90.0
3878,4.0,-255.0,100.0
3879,4.06,-255.0,90.0
3880,4.03,-255.0,90.0
3881,4.1,-255.0,100.0
3882,4.06,-255.0,90.0
3883,4.14,-255.0,90.0
3884,4.1,-255.0,100.0
3885,4.16,-255.0,90.0
3886,4.24,-255.0,90.0
3887,4.2,-255.0,83.0
3888,4.27,-255.0,100.0
3889,4.23,-255.0,83.0
3890,4.3,-255.0,90.0
3891,4.38,-255.0,90.0
3892,4.34,-255.0,90.0
3893,4.42,-255.0,90.0
3894,4.38,-255.0,100.0
3895,4.44,-255.0,90.0
3896,4.4,-255.0,90.0
3897,4.48,-255.0,90.0
3898,4.54,-255.0,100.0
3899,4.5,-255.0,90.0
3900,4.58,-255.0,90.0
3901,4.53,-255.0,100.0
3902,4.6,-255.0,83.0
3903,4.56,-255.0,90.0
3904,4.63,-255.0,90.0
3905,4.59,-255.0,90.0
3906,4.67,-255.0,83.0
3907,4.74,-255.0,90.0
3908,4.7,-255.0,100.0
3909,4.76,-255.0,90.0
3910,4.72,-255.0,90.0
3911,4.79,-255.0,100.0
3912,4.75,-255.0,90.0
3913,4.82,-255.0,90.0
3914,4.77,-255.0,100.0
3915,4.84,-255.0,90.0
3916,4.91,-255.0,90.0
3917,4.87,-255.0,83.0
3918,4.93,-255.0,100.0
3919,4.89,-255.0,83.0
3920,4.96,-255.0,90.0
3921,4.91,-255.0,90.0
3922,4.99,-255.0,90.0
3923,4.94,-255.0,83.0
3924,5.01,-255.0,100.0
3925,4.96,-255.0,83.0
3926,5.04,-255.0,90.0
3927,4.99,-255.0,90.0
3928,5.05,-255.0,100.0
3929,5.0,-255.0,90.0
3930,5.08,-255.0,90.0
3931,5.03,-255.0,100.0
3932,5.09,-255.0,90.0
3933,5.04,-255.0,90.0
3934,5.12,-255.0,90.0
3935,5.07,-255.0,90.0
3936,5.02,-255.0,83.0
3937,5.09,-255.0,90.0
3938,5.04,-255.0,90.0
3939,5.12,-255.0,90.0
3940,5.07,-255.0,90.0
3941,5.14,-255.0,100.0
3942,5.09,-255.0,90.0
3943,5.16,-255.0,90.0
3944,5.11,-255.0,100.0
3945,5.17,-255.0,90.0
3946,5.12,-255.0,90.0
3947,5.2,-255.0,90.0
3948,5.14,-255.0,100.0
3949,5.22,-255.0,83.0
3950,5.17,-255.0,90.0
3951,5.11,-255.0,90.0
3952,5.19,-255.0,90.0
3953,5.13,-255.0,83.0
3954,5.21,-255.0,100.0
3955,5.16,-255.0,83.0
3956,5.1,-255.0,90.0
3957,5.19,-255.0,90.0
3958,5.13,-255.0,100.0
3959,5.21,-255.0,90.0
3960,5.15,-255.0,90.0
3961,5.1,-255.0,100.0
3962,5.17,-255.0,90.0
3963,5.11,-255.0,90.0
3964,5.06,-255.0,100.0
3965,5.13,-255.0,90.0
3966,5.07,-255.0,83.0
3967,5.02,-255.0,90.0
3968,5.1,-255.0,83.0
3969,5.04,-255.0,90.0
3970,4.99,-255.0,83.0
3971,5.07,-255.0,100.0
3972,5.02,-255.0,83.0
3973,4.96,-255.0,90.0
3974,5.05,-255.0,100.0
3975,4.99,-255.0,90.0
3976,4.94,-255.0,90.0
3977,5.02,-255.0,90.0
3978,4.97,-255.0,90.0
3979,4.91,-255.0,90.0
3980,4.86,-255.0,90.0
3981,4.81,-255.0,90.0
3982,4.89,-255.0,90.0
3983,4.84,-255.0,83.0
3984,4.79,-255.0,100.0
3985,4.74,-255.0,83.0
3986,4.82,-255.0,90.0
3987,4.77,-255.0,83.0
3988,4.72,-255.0,100.0
3989,4.67,-255.0,90.0
3990,4.75,-255.0,90.0
3991,4.7,-255.0,100.0
3992,4.65,-255.0,90.0
3993,4.6,-255.0,90.0
3994,4.55,-255.0,100.0
3995,4.63,-255.0,90.0
3996,4.58,-255.0,83.0
3997,4.53,-255.0,90.0
3998,4.48,-255.0,83.0
3999,4.43,-255.0,90.0
4000,4.52,-255.0,83.0
4001,4.48,-255.0,100.0
4002,4.43,-255.0,83.0
4003,4.38,-255.0,90.0
4004,4.33,-255.0,100.0
4005,4.29,-255.0,90.0
4006,4.24,-255.0,90.0
4007,4.2,-255.0,90.0
4008,4.28,-255.0,90.0
4009,4.24,-255.0,90.0
4010,4.19,-255.0,90.0
4011,4.15,-255.0,90.0
4012,4.11,-255.0,90.0
4013,4.06,-255.0,83.0
4014,4.02,-255.0,100.0
4015,3.98,-255.0,83.0
4016,3.94,-255.0,90.0
4017,3.9,-255.0,83.0
4018,3.86,-255.0,100.0
4019,3.82,-255.0,83.0
4020,3.78,-255.0,90.0
4021,3.74,-255.0,100.0
4022,3.7,-255.0,90.0
4023,3.66,-255.0,90.0
4024,3.62,-255.0,100.0
