Sample Number (60 samples per second),Pv (l/m),duty (l/m),loopTime (ms)
3668,19.24,-255.0,90.0
3669,19.16,-255.0,90.0
3670,19.22,-255.0,83.0
3671,19.14,-255.0,100.0
3672,19.18,-255.0,83.0
3673,19.22,-255.0,90.0
3674,19.15,-255.0,100.0
3675,19.18,-255.0,90.0
3676,19.24,-255.0,90.0
3677,19.16,-255.0,100.0
3678,19.19,-255.0,90.0
3679,19.11,-255.0,90.0
3680,19.18,-255.0,90.0
3681,19.09,-255.0,90.0
3682,19.16,-255.0,90.0
3683,19.07,-255.0,90.0
3684,19.12,-255.0,100.0
3685,19.04,-255.0,90.0
3686,19.1,-255.0,90.0
3687,19.01,-255.0,100.0
3688,19.06,-255.0,90.0
3689,18.98,-255.0,90.0
3690,19.05,-255.0,100.0
3691,18.96,-255.0,90.0
3692,19.03,-255.0,90.0
3693,18.94,-255.0,100.0
3694,18.98,-255.0,90.0
3695,18.9,-255.0,90.0
3696,18.97,-255.0,100.0
3697,18.88,-255.0,90.0
3698,18.95,-255.0,90.0
3699,18.87,-255.0,90.0
3700,18.78,-255.0,90.0
3701,18.84,-255.0,90.0
3702,18.77,-255.0,90.0
3703,18.68,-255.0,100.0
3704,18.73,-255.0,90.0
3705,18.65,-255.0,90.0
3706,18.58,-255.0,100.0
3707,18.62,-255.0,90.0
3708,18.55,-255.0,90.0
3709,18.62,-255.0,100.0
3710,18.55,-255.0,90.0
3711,18.48,-255.0,83.0
3712,18.53,-255.0,100.0
3713,18.44,-255.0,90.0
3714,18.38,-255.0,90.0
3715,18.45,-255.0,90.0
3716,18.37,-255.0,90.0
3717,18.3,-255.0,83.0
3718,18.36,-255.0,90.0
3719,18.28,-255.0,83.0
3720,18.21,-255.0,90.0
3721,18.14,-255.0,83.0
3722,18.19,-255.0,100.0
3723,18.12,-255.0,83.0
3724,18.04,-255.0,90.0
3725,17.97,-255.0,90.0
3726,18.04,-255.0,90.0
3727,17.97,-255.0,83.0
3728,17.9,-255.0,100.0
3729,17.82,-255.0,83.0
3730,17.75,-255.0,90.0
3731,17.84,-255.0,90.0
3732,17.76,-255.0,90.0
3733,17.7,-255.0,83.0
3734,17.63,-255.0,100.0
3735,17.55,-255.0,83.0
3736,17.62,-255.0,90.0
3737,17.56,-255.0,83.0
3738,17.49,-255.0,90.0
3739,17.43,-255.0,83.0
3740,17.36,-255.0,90.0
3741,17.44,-255.0,100.0
3742,17.36,-255.0,90.0
3743,17.31,-255.0,90.0
3744,17.24,-255.0,100.0
3745,17.17,-255.0,90.0
3746,17.11,-255.0,90.0
3747,17.2,-255.0,100.0
3748,17.13,-255.0,90.0
3749,17.07,-255.0,90.0
3750,17.01,-255.0,100.0
3751,16.94,-255.0,90.0
3752,16.88,-255.0,90.0
3753,16.83,-255.0,100.0
3754,16.76,-255.0,90.0
3755,16.71,-255.0,90.0
3756,16.66,-255.0,90.0
3757,16.6,-255.0,90.0
3758,16.68,-255.0,90.0
3759,16.63,-255.0,90.0
3760,16.57,-255.0,100.0
3761,16.51,-255.0,90.0
3762,16.46,-255.0,90.0
3763,16.4,-255.0,100.0
3764,16.35,-255.0,90.0
3765,16.3,-255.0,90.0
3766,16.25,-255.0,100.0
3767,16.2,-255.0,90.0
3768,16.15,-255.0,90.0
3769,16.11,-255.0,100.0
3770,16.05,-255.0,90.0
3771,16.01,-255.0,90.0
3772,15.96,-255.0,100.0
3773,15.91,-255.0,90.0
3774,15.86,-255.0,90.0
3775,15.82,-255.0,90.0
3776,15.77,-255.0,90.0
3777,15.74,-255.0,90.0
3778,15.7,-255.0,83.0
3779,15.65,-255.0,100.0
3780,15.61,-255.0,90.0
3781,15.44,-255.0,90.0
3782,15.39,-255.0,90.0
3783,15.35,-255.0,90.0
3784,15.32,-255.0,83.0
3785,15.28,-255.0,100.0
3786,15.25,-255.0,83.0
3787,15.21,-255.0,90.0
3788,15.18,-255.0,90.0
3789,15.14,-255.0,90.0
3790,15.11,-255.0,83.0
3791,15.07,-255.0,100.0
3792,14.91,-255.0,83.0
3793,14.88,-255.0,90.0
3794,14.85,-255.0,83.0
3795,14.81,-255.0,90.0
3796,14.79,-255.0,83.0
3797,14.76,-255.0,90.0
3798,14.6,-255.0,90.0
3799,14.57,-255.0,90.0
3800,14.55,-255.0,83.0
3801,14.51,-255.0,100.0
3802,14.48,-255.0,83.0
3803,14.45,-255.0,90.0
3804,14.3,-255.0,90.0
3805,14.27,-255.0,90.0
3806,14.25,-255.0,83.0
3807,14.22,-255.0,100.0
3808,14.08,-255.0,83.0
3809,14.05,-255.0,90.0
3810,14.03,-255.0,100.0
3811,14.0,-255.0,90.0
3812,13.85,-255.0,90.0
3813,13.83,-255.0,90.0
3814,13.81,-255.0,90.0
3815,13.79,255.0,90.0
3816,13.91,255.0,90.0
3817,13.89,255.0,100.0
3818,13.88,255.0,90.0
3819,13.73,255.0,90.0
3820,13.72,255.0,100.0
3821,13.7,255.0,90.0
3822,13.69,255.0,90.0
3823,13.55,255.0,83.0
3824,13.53,255.0,90.0
3825,13.52,255.0,83.0
3826,13.38,255.0,90.0
3827,13.37,255.0,90.0
3828,13.36,255.0,90.0
3829,13.23,255.0,90.0
3830,13.22,255.0,100.0
3831,13.2,255.0,90.0
3832,13.07,255.0,90.0
3833,13.07,255.0,90.0
3834,13.05,255.0,90.0
3835,12.92,255.0,90.0
3836,12.92,255.0,83.0
3837,12.78,255.0,100.0
3838,12.78,255.0,83.0
3839,12.78,255.0,90.0
3840,12.65,255.0,90.0
3841,12.64,255.0,90.0
3842,12.64,255.0,83.0
3843,12.51,255.0,90.0
3844,12.51,255.0,90.0
3845,12.51,255.0,90.0
3846,12.38,255.0,90.0
3847,12.38,255.0,100.0
3848,12.38,255.0,90.0
3849,12.26,255.0,90.0
3850,12.27,255.0,100.0
3851,12.25,255.0,90.0
3852,12.13,255.0,90.0
3853,12.14,255.0,83.0
3854,12.14,255.0,90.0
3855,12.01,255.0,83.0
3856,12.02,255.0,90.0
3857,12.03,255.0,90.0
3858,12.03,255.0,90.0
3859,11.91,255.0,90.0
3860,11.92,255.0,100.0
3861,11.92,255.0,90.0
3862,11.8,255.0,90.0
3863,11.81,255.0,90.0
3864,11.81,255.0,90.0
3865,11.69,255.0,90.0
3866,11.71,255.0,83.0
3867,11.71,255.0,100.0
3868,11.6,255.0,83.0
3869,11.61,255.0,90.0
3870,11.62,255.0,90.0
3871,11.62,255.0,90.0
3872,11.51,255.0,83.0
3873,11.52,255.0,90.0
3874,11.53,255.0,100.0
3875,11.42,255.0,90.0
3876,11.43,255.0,90.0
3877,11.44,255.0,100.0
3878,11.45,255.0,90.0
3879,11.34,255.0,90.0
3880,11.36,255.0,100.0
3881,11.36,255.0,90.0
3882,11.37,255.0,90.0
3883,11.39,255.0,83.0
3884,11.28,255.0,100.0
3885,11.29,255.0,83.0
3886,11.3,255.0,90.0
3887,11.32,255.0,90.0
3888,11.33,255.0,90.0
3889,11.35,255.0,83.0
3890,11.24,255.0,100.0
3891,11.25,255.0,90.0
3892,11.26,255.0,90.0
3893,11.27,255.0,90.0
3894,11.28,255.0,90.0
3895,11.18,255.0,90.0
3896,11.19,255.0,90.0
3897,11.2,255.0,100.0
3898,11.22,255.0,83.0
3899,11.23,255.0,90.0
3900,11.24,255.0,90.0
3901,11.14,255.0,90.0
3902,11.16,255.0,83.0
3903,11.17,255.0,90.0
3904,11.18,255.0,100.0
3905,11.19,255.0,90.0
3906,11.2,255.0,90.0
3907,11.22,255.0,100.0
3908,11.12,255.0,90.0
3909,11.13,255.0,90.0
3910,11.15,255.0,100.0
3911,11.15,255.0,90.0
3912,11.16,255.0,90.0
3913,11.18,255.0,83.0
3914,11.18,255.0,90.0
3915,11.2,255.0,83.0
3916,11.21,255.0,90.0
3917,11.23,255.0,90.0
3918,11.24,255.0,90.0
3919,11.14,255.0,83.0
3920,11.15,255.0,100.0
3921,11.26,255.0,90.0
3922,11.27,255.0,90.0
3923,11.28,255.0,90.0
3924,11.29,255.0,100.0
3925,11.3,255.0,90.0
3926,11.31,255.0,90.0
3927,11.32,255.0,100.0
3928,11.33,255.0,90.0
3929,11.34,255.0,90.0
3930,11.35,255.0,90.0
3931,11.36,255.0,90.0
3932,11.37,255.0,83.0
3933,11.38,255.0,90.0
3934,11.39,255.0,90.0
3935,11.4,255.0,90.0
3936,11.41,255.0,90.0
3937,11.42,255.0,100.0
3938,11.42,255.0,90.0
3939,11.43,255.0,90.0
3940,11.44,255.0,100.0
3941,11.53,255.0,90.0
3942,11.54,255.0,90.0
3943,11.55,255.0,83.0
3944,11.55,255.0,100.0
3945,11.56,255.0,83.0
3946,11.56,255.0,90.0
3947,11.58,255.0,90.0
3948,11.58,255.0,90.0
3949,11.59,255.0,83.0
3950,11.69,255.0,100.0
3951,11.69,255.0,83.0
3952,11.7,255.0,90.0
3953,11.71,255.0,90.0
3954,11.71,255.0,100.0
3955,11.81,255.0,90.0
3956,11.81,255.0,90.0
3957,11.82,255.0,100.0
3958,11.82,255.0,90.0
3959,11.93,255.0,90.0
3960,11.94,255.0,90.0
3961,11.93,255.0,90.0
3962,11.94,255.0,83.0
3963,12.04,255.0,90.0
3964,12.04,255.0,90.0
3965,12.05,255.0,90.0
3966,12.05,255.0,83.0
3967,12.15,255.0,100.0
3968,12.15,255.0,90.0
3969,12.15,255.0,90.0
3970,12.25,255.0,100.0
3971,12.24,255.0,90.0
3972,12.25,255.0,90.0
3973,12.35,255.0,90.0
3974,12.35,255.0,100.0
3975,12.44,255.0,83.0
3976,12.44,255.0,90.0
3977,12.45,255.0,90.0
3978,12.54,255.0,90.0
3979,12.55,255.0,83.0
3980,12.55,255.0,100.0
3981,12.54,255.0,83.0
3982,12.64,255.0,90.0
3983,12.64,255.0,90.0
3984,12.63,255.0,100.0
3985,12.73,255.0,90.0
3986,12.72,255.0,90.0
3987,12.83,255.0,100.0
3988,12.82,255.0,90.0
3989,12.92,255.0,90.0
3990,12.92,255.0,100.0
3991,13.0,255.0,90.0
3992,13.0,255.0,83.0
3993,13.1,255.0,90.0
3994,13.09,255.0,90.0
3995,13.19,255.0,90.0
3996,13.19,255.0,83.0
3997,13.28,255.0,100.0
3998,13.38,255.0,83.0
3999,13.37,255.0,90.0
4000,13.47,255.0,100.0
4001,13.55,255.0,90.0
4002,13.54,255.0,90.0
4003,13.64,255.0,90.0
4004,13.74,255.0,100.0
4005,13.72,255.0,90.0
4006,13.83,255.0,90.0
4007,13.93,255.0,90.0
4008,13.92,255.0,90.0
4009,14.03,255.0,83.0
4010,14.01,255.0,100.0
4011,14.1,255.0,83.0
4012,14.19,255.0,90.0
4013,14.18,255.0,83.0
4014,14.27,255.0,100.0
4015,14.25,255.0,83.0
4016,14.35,255.0,90.0
4017,14.46,255.0,100.0
4018,14.43,255.0,90.0
4019,14.54,255.0,90.0
4020,14.64,255.0,100.0
4021,14.61,255.0,90.0
4022,14.71,255.0,90.0
4023,14.81,255.0,90.0
4024,14.91,255.0,83.0
4025,14.89,255.0,90.0
4026,15.0,255.0,83.0
4027,15.1,255.0,100.0
4028,15.2,255.0,83.0
4029,15.17,255.0,90.0
4030,15.28,255.0,100.0
4031,15.35,255.0,90.0
4032,15.33,255.0,90.0
4033,15.42,255.0,90.0
4034,15.52,255.0,90.0
4035,15.49,255.0,90.0
4036,15.6,255.0,90.0
4037,15.69,255.0,100.0
4038,15.79,255.0,90.0
4039,15.76,255.0,83.0
4040,15.86,255.0,100.0
4041,15.94,255.0,83.0
4042,15.9,255.0,90.0
4043,16.01,255.0,83.0
4044,16.09,255.0,90.0
4045,16.2,255.0,83.0
4046,16.29,255.0,90.0
4047,16.25,255.0,100.0
4048,16.33,255.0,90.0
4049,16.44,255.0,90.0
4050,16.39,255.0,100.0
4051,16.47,255.0,90.0
4052,16.57,255.0,90.0
4053,16.67,255.0,90.0
4054,16.75,255.0,90.0
4055,16.7,255.0,90.0
4056,16.81,255.0,83.0
4057,16.9,255.0,100.0
4058,16.99,255.0,83.0
4059,16.94,255.0,90.0
4060,17.04,255.0,90.0
4061,17.11,255.0,90.0
4062,17.21,255.0,90.0
4063,17.16,255.0,90.0
4064,17.25,255.0,100.0
4065,17.32,255.0,90.0
4066,17.27,-255.0,90.0
4067,17.33,-255.0,100.0
4068,17.4,-255.0,90.0
4069,17.47,-255.0,90.0
4070,17.56,-255.0,100.0
4071,17.6,-255.0,90.0
4072,17.69,-255.0,90.0
4073,17.62,-255.0,100.0
4074,17.67,-255.0,90.0
4075,17.74,-255.0,90.0
4076,17.82,-255.0,100.0
4077,17.86,-255.0,90.0
4078,17.95,-255.0,90.0
4079,18.01,-255.0,90.0
4080,17.94,-255.0,90.0
4081,18.0,-255.0,90.0
4082,18.08,-255.0,90.0
4083,18.14,-255.0,90.0
4084,18.21,-255.0,90.0
4085,18.28,-255.0,83.0
4086,18.2,-255.0,100.0
4087,18.26,-255.0,83.0
4088,18.32,-255.0,90.0
4089,18.4,-255.0,90.0
4090,18.45,-255.0,90.0
4091,18.52,-255.0,83.0
4092,18.44,-255.0,100.0
4093,18.49,-255.0,83.0
4094,18.55,-255.0,90.0
4095,18.62,-255.0,90.0
4096,18.67,-255.0,90.0
4097,18.6,-255.0,83.0
4098,18.65,-255.0,90.0
4099,18.71,-255.0,83.0
4100,18.76,-255.0,90.0
4101,18.69,-255.0,83.0
4102,18.73,-255.0,100.0
4103,18.79,-255.0,83.0
4104,18.84,-255.0,90.0
4105,18.91,-255.0,90.0
4106,18.83,-255.0,90.0
4107,18.9,-255.0,83.0
4108,18.95,-255.0,100.0
4109,18.99,-255.0,83.0
4110,18.91,-255.0,90.0
4111,18.98,-255.0,100.0
4112,19.01,-255.0,90.0
4113,19.08,-255.0,90.0
4114,18.99,-255.0,90.0
4115,19.04,-255.0,90.0
4116,19.09,-255.0,90.0
4117,19.02,-255.0,90.0
4118,19.06,-255.0,100.0
4119,19.11,-255.0,90.0
4120,19.16,-255.0,90.0
4121,19.08,-255.0,100.0
4122,19.11,-255.0,90.0
4123,19.18,-255.0,90.0
4124,19.23,-255.0,100.0
4125,19.14,-255.0,90.0
4126,19.19,-255.0,90.0
4127,19.26,-255.0,100.0
4128,19.28,-255.0,90.0
4129,19.21,-255.0,90.0
4130,19.25,-255.0,100.0
4131,19.29,-255.0,90.0
4132,19.34,-255.0,90.0
4133,19.26,-255.0,100.0
4134,19.29,-255.0,90.0
4135,19.35,-255.0,90.0
4136,19.39,-255.0,90.0
4137,19.31,-255.0,90.0
4138,19.36,-255.0,90.0
4139,19.42,-255.0,90.0
4140,19.33,-255.0,100.0
4141,19.37,-255.0,90.0
4142,19.42,-255.0,90.0
4143,19.34,-255.0,100.0
4144,19.37,-255.0,90.0
4145,19.43,-255.0,90.0
4146,19.48,-255.0,100.0
4147,19.39,-255.0,90.0
4148,19.43,-255.0,90.0
4149,19.49,-255.0,100.0
4150,19.51,-255.0,90.0
4151,19.44,-255.0,90.0
4152,19.5,-255.0,100.0
4153,19.52,-255.0,90.0
4154,19.45,-255.0,83.0
4155,19.49,-255.0,90.0
4156,19.53,-255.0,83.0
4157,19.45,-255.0,90.0
4158,19.51,-255.0,83.0
4159,19.42,-255.0,100.0
4160,19.46,-255.0,83.0
4161,19.51,-255.0,90.0
4162,19.42,-255.0,90.0
4163,19.47,-255.0,90.0
4164,19.39,-255.0,83.0
4165,19.44,-255.0,100.0
4166,19.47,-255.0,83.0
4167,19.39,-255.0,90.0
4168,19.45,-255.0,90.0
4169,19.36,-255.0,90.0
4170,19.42,-255.0,83.0
4171,19.34,-255.0,100.0
4172,19.37,-255.0,83.0
4173,19.29,-255.0,90.0
4174,19.35,-255.0,83.0
4175,19.26,-255.0,90.0
4176,19.19,-255.0,83.0
4177,19.24,-255.0,90.0
4178,19.15,-255.0,90.0
4179,19.2,-255.0,90.0
4180,19.13,-255.0,90.0
4181,19.18,-255.0,100.0
4182,19.09,-255.0,83.0
4183,19.01,-255.0,90.0
4184,19.08,-255.0,100.0
4185,18.99,-255.0,90.0
4186,19.05,-255.0,90.0
4187,18.97,-255.0,100.0
4188,19.01,-255.0,90.0
4189,18.93,-255.0,90.0
4190,19.0,-255.0,100.0
4191,18.91,-255.0,90.0
4192,18.83,-255.0,90.0
4193,18.89,-255.0,90.0
4194,18.81,-255.0,90.0
4195,18.73,-255.0,90.0
4196,18.8,-255.0,90.0
4197,18.71,-255.0,100.0
4198,18.63,-255.0,90.0
4199,18.69,-255.0,90.0
4200,18.61,-255.0,100.0
4201,18.53,-255.0,90.0
4202,18.6,-255.0,90.0
4203,18.52,-255.0,100.0
4204,18.44,-255.0,90.0
4205,18.5,-255.0,90.0
4206,18.43,-255.0,100.0
4207,18.34,-255.0,90.0
4208,18.27,-255.0,90.0
4209,18.33,-255.0,100.0
4210,18.25,-255.0,90.0
4211,18.18,-255.0,90.0
4212,18.11,-255.0,90.0
4213,18.16,-255.0,90.0
4214,18.1,-255.0,90.0
4215,18.02,-255.0,90.0
4216,17.95,-255.0,100.0
4217,17.87,-255.0,90.0
4218,17.96,-255.0,90.0
4219,17.88,-255.0,100.0
4220,17.81,-255.0,90.0
4221,17.74,-255.0,83.0
4222,17.81,-255.0,100.0
4223,17.74,-255.0,83.0
4224,17.67,-255.0,90.0
4225,17.61,-255.0,90.0
4226,17.54,-255.0,90.0
4227,17.62,-255.0,83.0
4228,17.56,-255.0,100.0
4229,17.48,-255.0,83.0
4230,17.42,-255.0,90.0
4231,17.36,-255.0,83.0
4232,17.42,-255.0,90.0
4233,17.36,-255.0,83.0
4234,17.3,-255.0,90.0
4235,17.23,-255.0,90.0
4236,17.17,-255.0,90.0
4237,17.11,-255.0,83.0
4238,17.18,-255.0,100.0
4239,17.11,-255.0,83.0
4240,17.05,-255.0,90.0
4241,17.0,-255.0,90.0
4242,16.93,-255.0,90.0
4243,16.88,-255.0,83.0
4244,16.82,-255.0,100.0
4245,16.76,-255.0,83.0
4246,16.7,-255.0,90.0
4247,16.66,-255.0,100.0
4248,16.59,-255.0,90.0
4249,16.54,-255.0,83.0
4250,16.49,-255.0,90.0
4251,16.43,-255.0,83.0
4252,16.38,-255.0,90.0
4253,16.48,-255.0,90.0
4254,16.42,-255.0,100.0
4255,16.37,-255.0,90.0
4256,16.31,-255.0,90.0
4257,16.26,-255.0,100.0
4258,16.21,-255.0,90.0
4259,16.16,-255.0,90.0
4260,16.12,-255.0,100.0
4261,16.06,-255.0,90.0
4262,16.01,-255.0,90.0
4263,15.97,-255.0,100.0
4264,15.92,-255.0,90.0
4265,15.74,-255.0,90.0
4266,15.69,-255.0,100.0
4267,15.64,-255.0,90.0
4268,15.6,-255.0,90.0
4269,15.57,-255.0,90.0
4270,15.52,-255.0,90.0
4271,15.48,-255.0,90.0
4272,15.44,-255.0,90.0
4273,15.4,-255.0,100.0
4274,15.36,-255.0,90.0
4275,15.33,-255.0,90.0
4276,15.28,-255.0,100.0
4277,15.24,-255.0,90.0
4278,15.21,-255.0,90.0
4279,15.04,-255.0,100.0
4280,14.99,-255.0,90.0
4281,14.97,-255.0,90.0
4282,14.93,-255.0,100.0
4283,14.89,-255.0,90.0
4284,14.86,-255.0,90.0
4285,14.83,-255.0,100.0
4286,14.79,-255.0,90.0
4287,14.63,-255.0,90.0
4288,14.6,-255.0,90.0
4289,14.57,-255.0,90.0
4290,14.55,-255.0,83.0
4291,14.52,-255.0,90.0
4292,14.36,-255.0,90.0
4293,14.34,-255.0,90.0
4294,14.32,-255.0,83.0
4295,14.28,-255.0,100.0
4296,14.26,-255.0,83.0
4297,14.11,-255.0,90.0
4298,14.09,-255.0,90.0
4299,14.06,-255.0,90.0
4300,14.05,-255.0,83.0
4301,13.9,-255.0,100.0
4302,13.87,-255.0,83.0
4303,13.85,-255.0,90.0
4304,13.83,255.0,90.0
4305,13.69,255.0,90.0
4306,13.68,255.0,83.0
4307,13.54,255.0,90.0
4308,13.53,255.0,100.0
4309,13.51,255.0,90.0
4310,13.36,255.0,90.0
4311,13.35,255.0,100.0
4312,13.34,255.0,90.0
4313,13.2,255.0,90.0
4314,13.19,255.0,100.0
4315,13.17,255.0,90.0
4316,13.03,255.0,90.0
4317,13.03,255.0,83.0
4318,13.02,255.0,100.0
4319,12.88,255.0,83.0
4320,12.88,255.0,90.0
4321,12.88,255.0,90.0
4322,12.75,255.0,90.0
4323,12.75,255.0,83.0
4324,12.75,255.0,100.0
4325,12.61,255.0,90.0
4326,12.61,255.0,90.0
4327,12.62,255.0,90.0
4328,12.49,255.0,100.0
4329,12.49,255.0,90.0
4330,12.49,255.0,90.0
4331,12.36,255.0,100.0
4332,12.35,255.0,90.0
4333,12.35,255.0,90.0
4334,12.23,255.0,90.0
4335,12.22,255.0,90.0
4336,12.23,255.0,83.0
4337,12.1,255.0,90.0
4338,12.11,255.0,90.0
4339,12.11,255.0,90.0
4340,12.12,255.0,90.0
4341,12.0,255.0,100.0
4342,12.0,255.0,90.0
4343,12.0,255.0,90.0
4344,11.88,255.0,100.0
4345,11.88,255.0,90.0
4346,11.89,255.0,90.0
4347,11.77,255.0,83.0
4348,11.77,255.0,100.0
4349,11.77,255.0,83.0
4350,11.66,255.0,90.0
4351,11.67,255.0,90.0
4352,11.68,255.0,90.0
4353,11.56,255.0,83.0
4354,11.57,255.0,100.0
4355,11.58,255.0,83.0
4356,11.58,255.0,90.0
4357,11.47,255.0,90.0
4358,11.47,255.0,100.0
4359,11.48,255.0,90.0
4360,11.49,255.0,90.0
4361,11.38,255.0,100.0
4362,11.38,255.0,90.0
4363,11.4,255.0,90.0
4364,11.41,255.0,90.0
4365,11.3,255.0,90.0
4366,11.32,255.0,83.0
4367,11.33,255.0,90.0
4368,11.34,255.0,90.0
4369,11.23,255.0,90.0
4370,11.25,255.0,83.0
4371,11.26,255.0,100.0
4372,11.27,255.0,90.0
4373,11.28,255.0,90.0
4374,11.17,255.0,100.0
4375,11.17,255.0,90.0
4376,11.19,255.0,90.0
4377,11.2,255.0,90.0
4378,11.22,255.0,100.0
4379,11.23,255.0,83.0
4380,11.12,255.0,90.0
4381,11.14,255.0,90.0
4382,11.15,255.0,90.0
4383,11.17,255.0,83.0
4384,11.18,255.0,100.0
4385,11.19,255.0,83.0
4386,11.09,255.0,90.0
4387,11.11,255.0,90.0
4388,11.11,255.0,100.0
4389,11.12,255.0,90.0
4390,11.14,255.0,90.0
4391,11.15,255.0,100.0
4392,11.05,255.0,90.0
4393,11.07,255.0,90.0
4394,11.08,255.0,100.0
4395,11.09,255.0,90.0
4396,11.11,255.0,83.0
4397,11.12,255.0,90.0
4398,11.13,255.0,90.0
4399,11.14,255.0,90.0
4400,11.16,255.0,83.0
4401,11.17,255.0,100.0
4402,11.18,255.0,83.0
4403,11.19,255.0,90.0
4404,11.1,255.0,100.0
4405,11.1,255.0,90.0
4406,11.12,255.0,90.0
4407,11.13,255.0,90.0
4408,11.14,255.0,100.0
4409,11.14,255.0,90.0
4410,11.16,255.0,90.0
4411,11.17,255.0,90.0
4412,11.19,255.0,90.0
4413,11.2,255.0,83.0
4414,11.21,255.0,100.0
4415,11.22,255.0,83.0
4416,11.23,255.0,90.0
4417,11.24,255.0,83.0
4418,11.24,255.0,100.0
4419,11.25,255.0,83.0
4420,11.26,255.0,90.0
4421,11.28,255.0,100.0
4422,11.37,255.0,90.0
4423,11.38,255.0,90.0
4424,11.39,255.0,100.0
4425,11.4,255.0,90.0
4426,11.4,255.0,90.0
4427,11.42,255.0,90.0
4428,11.42,255.0,83.0
4429,11.43,255.0,90.0
4430,11.44,255.0,83.0
4431,11.45,255.0,100.0
4432,11.46,255.0,83.0
4433,11.47,255.0,90.0
4434,11.48,255.0,100.0
4435,11.56,255.0,90.0
4436,11.57,255.0,90.0
4437,11.58,255.0,90.0
4438,11.59,255.0,90.0
4439,11.59,255.0,90.0
4440,11.6,255.0,90.0
4441,11.61,255.0,100.0
4442,11.62,255.0,90.0
4443,11.63,255.0,83.0
4444,11.72,255.0,100.0
4445,11.72,255.0,83.0
4446,11.73,255.0,90.0
4447,11.74,255.0,83.0
4448,11.74,255.0,90.0
4449,11.84,255.0,83.0
4450,11.84,255.0,90.0
4451,11.85,255.0,100.0
4452,11.85,255.0,90.0
4453,11.95,255.0,90.0
4454,11.96,255.0,100.0
4455,11.96,255.0,90.0
4456,12.05,255.0,90.0
4457,12.06,255.0,90.0
4458,12.05,255.0,90.0
4459,12.06,255.0,90.0
4460,12.16,255.0,83.0
4461,12.16,255.0,100.0
4462,12.17,255.0,83.0
4463,12.26,255.0,90.0
4464,12.27,255.0,90.0
4465,12.26,255.0,90.0
4466,12.36,255.0,90.0
4467,12.36,255.0,90.0
4468,12.36,255.0,90.0
4469,12.46,255.0,90.0
4470,12.46,255.0,90.0
4471,12.56,255.0,100.0
4472,12.55,255.0,90.0
4473,12.66,255.0,83.0
4474,12.65,255.0,100.0
4475,12.74,255.0,83.0
4476,12.74,255.0,90.0
4477,12.84,255.0,83.0
4478,12.83,255.0,100.0
4479,12.92,255.0,83.0
4480,12.92,255.0,90.0
4481,13.02,255.0,100.0
4482,13.01,255.0,90.0
4483,13.11,255.0,90.0
4484,13.21,255.0,100.0
4485,13.2,255.0,90.0
4486,13.29,255.0,90.0
4487,13.4,255.0,90.0
4488,13.39,255.0,90.0
4489,13.49,255.0,90.0
4490,13.49,255.0,83.0
4491,13.58,255.0,100.0
4492,13.68,255.0,83.0
4493,13.67,255.0,90.0
4494,13.78,255.0,90.0
4495,13.76,255.0,90.0
4496,13.87,255.0,83.0
4497,13.96,255.0,90.0
4498,13.95,255.0,100.0
4499,14.04,255.0,90.0
4500,14.14,255.0,90.0
4501,14.13,255.0,100.0
4502,14.23,255.0,90.0
4503,14.21,255.0,90.0
4504,14.32,255.0,100.0
4505,14.4,255.0,90.0
4506,14.38,255.0,90.0
4507,14.49,255.0,83.0
4508,14.57,255.0,90.0
4509,14.56,255.0,83.0
4510,14.66,255.0,90.0
4511,14.77,255.0,90.0
4512,14.74,255.0,90.0
4513,14.85,255.0,90.0
4514,14.83,255.0,100.0
4515,14.91,255.0,90.0
4516,15.01,255.0,90.0
4517,14.99,255.0,90.0
4518,15.07,255.0,100.0
4519,15.17,255.0,90.0
4520,15.28,255.0,83.0
4521,15.25,255.0,100.0
4522,15.35,255.0,83.0
4523,15.45,255.0,90.0
4524,15.42,255.0,90.0
4525,15.5,255.0,90.0
4526,15.48,255.0,83.0
4527,15.58,255.0,90.0
4528,15.67,255.0,100.0
4529,15.63,255.0,90.0
4530,15.74,255.0,90.0
4531,15.83,255.0,100.0
4532,15.93,255.0,90.0
4533,15.89,255.0,90.0
4534,16.0,255.0,100.0
4535,16.07,255.0,90.0
4536,16.17,255.0,90.0
4537,16.14,255.0,83.0
4538,16.22,255.0,90.0
4539,16.32,255.0,83.0
4540,16.42,255.0,90.0
4541,16.38,255.0,90.0
4542,16.47,255.0,90.0
4543,16.58,255.0,83.0
4544,16.67,255.0,100.0
4545,16.75,255.0,90.0
4546,16.7,255.0,90.0
4547,16.8,255.0,90.0
4548,16.88,255.0,100.0
4549,16.83,255.0,90.0
4550,16.92,255.0,90.0
4551,17.02,255.0,100.0
4552,17.11,255.0,83.0
4553,17.2,255.0,90.0
4554,17.15,255.0,90.0
4555,17.22,-255.0,90.0
4556,17.31,-255.0,83.0
4557,17.38,-255.0,90.0
4558,17.32,-255.0,83.0
4559,17.39,-255.0,90.0
4560,17.48,-255.0,83.0
4561,17.53,-255.0,100.0
4562,17.6,-255.0,83.0
4563,17.67,-255.0,90.0
4564,17.73,-255.0,90.0
4565,17.67,-255.0,90.0
4566,17.75,-255.0,83.0
4567,17.82,-255.0,100.0
4568,17.87,-255.0,83.0
4569,17.93,-255.0,90.0
4570,18.02,-255.0,100.0
4571,18.06,-255.0,90.0
